coordinates,latestFullness,reason,serialNumber,description,ageThreshold,fullnessThreshold,timestamp
144.6614093,low,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-02-28
144.66128,low,NOT_READY,1511192.0,General Practice R Werribee,0.0,8.0,2020-02-28
144.6575503,medium,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-02-28
144.7354967,low,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-02-28
144.7351407,high,FULLNESS,1511195.0,Nandos G Point Cook,0.0,8.0,2020-02-28
144.7351417,low,NOT_READY,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-02-28
144.6619167,low,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-02-28
144.6611495,low,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-02-28
144.7352829,high,FULLNESS,1511199.0,Coles G Point Cook,0.0,8.0,2020-02-28
144.6607367,low,NOT_READY,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-02-28
144.6603083,low,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-02-28
144.6602433,low,ALERT,1511202.0,Bendigo Bank G Werribee,0.0,8.0,2020-02-28
144.661445,low,NOT_READY,1511203.0,Proven Training G Werribee,0.0,8.0,2020-02-28
144.6619167,high,FULLNESS,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-02-28
144.6613755,low,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-02-28
144.6607583,low,NOT_READY,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-02-28
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-02-28
144.735345,low,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-02-28
144.6602679,low,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-02-28
144.6575183,low,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-02-28
144.6614327,low,NOT_READY,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-02-28
144.66128,low,NOT_READY,1511212.0,General Practice R Werribee,0.0,8.0,2020-02-28
144.6611613,low,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-02-28
144.7354533,low,NOT_READY,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-02-28
144.7351335,low,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-02-28
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-02-28
144.6619361,low,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-02-28
144.7356467,low,NOT_READY,1511218.0,Aldi R Point Cook,0.0,8.0,2020-02-28
144.6614718,low,NOT_READY,1511219.0,Proven Training R Werribee,0.0,8.0,2020-02-28
144.7352167,low,NOT_READY,1511220.0,Nandos R Point Cook,0.0,8.0,2020-02-28
144.6614036,low,NOT_READY,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-02-28
144.660195,high,FULLNESS,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-02-29
144.7356233,medium,NOT_READY,1511190.0,Aldi G Point Cook,0.0,8.0,2020-02-29
144.6614093,low,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-02-29
144.66128,high,FULLNESS,1511192.0,General Practice R Werribee,0.0,8.0,2020-02-29
144.6575503,medium,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-02-29
144.7354967,low,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-02-29
144.7351407,low,NOT_READY,1511195.0,Nandos G Point Cook,0.0,8.0,2020-02-29
144.7351417,low,NOT_READY,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-02-29
144.6619167,low,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-02-29
144.6611495,low,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-02-29
144.7352829,low,NOT_READY,1511199.0,Coles G Point Cook,0.0,8.0,2020-02-29
144.6607367,medium,NOT_READY,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-02-29
144.6603083,low,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-02-29
144.6602433,low,ALERT,1511202.0,Bendigo Bank G Werribee,0.0,8.0,2020-02-29
144.661445,medium,NOT_READY,1511203.0,Proven Training G Werribee,0.0,8.0,2020-02-29
144.6619167,low,NOT_READY,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-02-29
144.6613755,low,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-02-29
144.6607583,low,NOT_READY,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-02-29
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-02-29
144.735345,low,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-02-29
144.6602679,low,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-02-29
144.6575183,low,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-02-29
144.6614327,medium,NOT_READY,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-02-29
144.66128,low,NOT_READY,1511212.0,General Practice R Werribee,0.0,8.0,2020-02-29
144.6611613,low,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-02-29
144.7354533,low,NOT_READY,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-02-29
144.7351335,medium,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-02-29
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-02-29
144.6619361,low,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-02-29
144.7356467,medium,NOT_READY,1511218.0,Aldi R Point Cook,0.0,8.0,2020-02-29
144.6614718,low,NOT_READY,1511219.0,Proven Training R Werribee,0.0,8.0,2020-02-29
144.7352167,low,NOT_READY,1511220.0,Nandos R Point Cook,0.0,8.0,2020-02-29
144.6614036,low,NOT_READY,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-02-29
144.660195,low,NOT_READY,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-01-03
144.7356233,medium,NOT_READY,1511190.0,Aldi G Point Cook,0.0,8.0,2020-01-03
144.6614093,medium,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-01-03
144.66128,low,NOT_READY,1511192.0,General Practice R Werribee,0.0,8.0,2020-01-03
144.6575503,medium,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-01-03
144.7354967,low,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-01-03
144.7351407,low,NOT_READY,1511195.0,Nandos G Point Cook,0.0,8.0,2020-01-03
144.7351417,high,FULLNESS,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-01-03
144.6619167,low,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-01-03
144.6611495,low,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-01-03
144.7352829,low,NOT_READY,1511199.0,Coles G Point Cook,0.0,8.0,2020-01-03
144.6607367,medium,NOT_READY,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-01-03
144.6603083,low,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-01-03
144.6602433,low,ALERT,1511202.0,Bendigo Bank G Werribee,0.0,8.0,2020-01-03
144.661445,high,FULLNESS,1511203.0,Proven Training G Werribee,0.0,8.0,2020-01-03
144.6619167,low,NOT_READY,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-01-03
144.6613755,medium,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-01-03
144.6607583,low,NOT_READY,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-01-03
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-01-03
144.735345,medium,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-01-03
144.6602679,low,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-01-03
144.6575183,medium,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-01-03
144.6614327,high,FULLNESS,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-01-03
144.66128,high,FULLNESS,1511212.0,General Practice R Werribee,0.0,8.0,2020-01-03
144.6611613,low,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-01-03
144.7354533,low,ALERT,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-01-03
144.7351335,medium,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-01-03
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-01-03
144.6619361,low,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-01-03
144.7356467,high,FULLNESS,1511218.0,Aldi R Point Cook,0.0,8.0,2020-01-03
144.6614718,medium,NOT_READY,1511219.0,Proven Training R Werribee,0.0,8.0,2020-01-03
144.7352167,medium,NOT_READY,1511220.0,Nandos R Point Cook,0.0,8.0,2020-01-03
144.6614036,low,NOT_READY,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-01-03
144.660195,low,NOT_READY,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-02-03
144.7356233,high,FULLNESS,1511190.0,Aldi G Point Cook,0.0,8.0,2020-02-03
144.6614093,medium,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-02-03
144.66128,low,NOT_READY,1511192.0,General Practice R Werribee,0.0,8.0,2020-02-03
144.6575503,high,FULLNESS,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-02-03
144.7354967,low,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-02-03
144.7351407,medium,NOT_READY,1511195.0,Nandos G Point Cook,0.0,8.0,2020-02-03
144.7351417,high,ALERT,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-02-03
144.6619167,low,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-02-03
144.6611495,low,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-02-03
144.7352829,high,FULLNESS,1511199.0,Coles G Point Cook,0.0,8.0,2020-02-03
144.6607367,medium,NOT_READY,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-02-03
144.6603083,low,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-02-03
144.6602433,low,ALERT,1511202.0,Bendigo Bank G Werribee,0.0,8.0,2020-02-03
144.661445,low,NOT_READY,1511203.0,Proven Training G Werribee,0.0,8.0,2020-02-03
144.6619167,medium,NOT_READY,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-02-03
144.6613755,medium,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-02-03
144.6607583,high,FULLNESS,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-02-03
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-02-03
144.735345,high,FULLNESS,1511208.0,Coles R Point Cook,0.0,8.0,2020-02-03
144.6602679,low,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-02-03
144.6575183,high,FULLNESS,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-02-03
144.6614327,low,NOT_READY,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-02-03
144.66128,low,NOT_READY,1511212.0,General Practice R Werribee,0.0,8.0,2020-02-03
144.6611613,low,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-02-03
144.7354533,low,NOT_READY,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-02-03
144.7351335,high,FULLNESS,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-02-03
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-02-03
144.6619361,low,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-02-03
144.7356467,low,NOT_READY,1511218.0,Aldi R Point Cook,0.0,8.0,2020-02-03
144.6614718,high,FULLNESS,1511219.0,Proven Training R Werribee,0.0,8.0,2020-02-03
144.7352167,high,FULLNESS,1511220.0,Nandos R Point Cook,0.0,8.0,2020-02-03
144.6614036,high,FULLNESS,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-02-03
144.660195,low,NOT_READY,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-03-03
144.7356233,low,NOT_READY,1511190.0,Aldi G Point Cook,0.0,8.0,2020-03-03
144.6614093,medium,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-03-03
144.66128,high,FULLNESS,1511192.0,General Practice R Werribee,0.0,8.0,2020-03-03
144.6575503,low,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-03-03
144.7354967,medium,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-03-03
144.7351407,medium,NOT_READY,1511195.0,Nandos G Point Cook,0.0,8.0,2020-03-03
144.7351417,low,NOT_READY,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-03-03
144.6619167,low,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-03-03
144.6611495,low,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-03-03
144.7352829,low,NOT_READY,1511199.0,Coles G Point Cook,0.0,8.0,2020-03-03
144.6607367,high,FULLNESS,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-03-03
144.6603083,low,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-03-03
144.6602433,low,ALERT,1511202.0,Bendigo Bank G Werribee,0.0,8.0,2020-03-03
144.661445,low,NOT_READY,1511203.0,Proven Training G Werribee,0.0,8.0,2020-03-03
144.6619167,medium,NOT_READY,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-03-03
144.6613755,medium,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-03-03
144.6607583,high,FULLNESS,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-03-03
144.6602867,high,FULLNESS,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-03-03
144.735345,low,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-03-03
144.6602679,medium,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-03-03
144.6575183,low,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-03-03
144.6614327,low,NOT_READY,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-03-03
144.66128,low,NOT_READY,1511212.0,General Practice R Werribee,0.0,8.0,2020-03-03
144.6611613,high,FULLNESS,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-03-03
144.7354533,low,ALERT,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-03-03
144.7351335,low,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-03-03
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-03-03
144.6619361,low,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-03-03
144.7356467,high,FULLNESS,1511218.0,Aldi R Point Cook,0.0,8.0,2020-03-03
144.6614718,low,NOT_READY,1511219.0,Proven Training R Werribee,0.0,8.0,2020-03-03
144.7352167,low,NOT_READY,1511220.0,Nandos R Point Cook,0.0,8.0,2020-03-03
144.6614036,low,NOT_READY,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-03-03
144.660195,low,NOT_READY,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-04-03
144.7356233,medium,NOT_READY,1511190.0,Aldi G Point Cook,0.0,8.0,2020-04-03
144.6614093,high,FULLNESS,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-04-03
144.66128,high,FULLNESS,1511192.0,General Practice R Werribee,0.0,8.0,2020-04-03
144.6575503,low,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-04-03
144.7354967,medium,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-04-03
144.7351407,medium,NOT_READY,1511195.0,Nandos G Point Cook,0.0,8.0,2020-04-03
144.7351417,medium,NOT_READY,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-04-03
144.6619167,low,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-04-03
144.6611495,medium,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-04-03
144.7352829,low,NOT_READY,1511199.0,Coles G Point Cook,0.0,8.0,2020-04-03
144.6607367,low,NOT_READY,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-04-03
144.6603083,medium,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-04-03
144.6602433,low,ALERT,1511202.0,Bendigo Bank G Werribee,0.0,8.0,2020-04-03
144.661445,low,NOT_READY,1511203.0,Proven Training G Werribee,0.0,8.0,2020-04-03
144.6619167,high,FULLNESS,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-04-03
144.6613755,high,FULLNESS,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-04-03
144.6607583,low,NOT_READY,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-04-03
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-04-03
144.735345,low,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-04-03
144.6602679,medium,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-04-03
144.6575183,low,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-04-03
144.6614327,high,FULLNESS,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-04-03
144.66128,medium,NOT_READY,1511212.0,General Practice R Werribee,0.0,8.0,2020-04-03
144.6611613,low,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-04-03
144.7354533,low,NOT_READY,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-04-03
144.7351335,low,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-04-03
144.6618744,high,FULLNESS,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-04-03
144.6619361,medium,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-04-03
144.7356467,low,NOT_READY,1511218.0,Aldi R Point Cook,0.0,8.0,2020-04-03
144.6614718,low,NOT_READY,1511219.0,Proven Training R Werribee,0.0,8.0,2020-04-03
144.7352167,low,NOT_READY,1511220.0,Nandos R Point Cook,0.0,8.0,2020-04-03
144.6614036,low,NOT_READY,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-04-03
144.660195,medium,NOT_READY,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-05-03
144.7356233,medium,NOT_READY,1511190.0,Aldi G Point Cook,0.0,8.0,2020-05-03
144.6614093,low,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-05-03
144.66128,low,NOT_READY,1511192.0,General Practice R Werribee,0.0,8.0,2020-05-03
144.6575503,low,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-05-03
144.7354967,medium,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-05-03
144.7351407,high,FULLNESS,1511195.0,Nandos G Point Cook,0.0,8.0,2020-05-03
144.7351417,high,FULLNESS,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-05-03
144.6619167,medium,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-05-03
144.6611495,medium,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-05-03
144.7352829,high,FULLNESS,1511199.0,Coles G Point Cook,0.0,8.0,2020-05-03
144.6607367,low,NOT_READY,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-05-03
144.6603083,medium,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-05-03
144.661445,high,FULLNESS,1511203.0,Proven Training G Werribee,0.0,8.0,2020-05-03
144.6619167,low,NOT_READY,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-05-03
144.6613755,low,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-05-03
144.6607583,low,NOT_READY,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-05-03
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-05-03
144.735345,low,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-05-03
144.6602679,high,FULLNESS,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-05-03
144.6575183,low,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-05-03
144.6614327,high,FULLNESS,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-05-03
144.66128,high,FULLNESS,1511212.0,General Practice R Werribee,0.0,8.0,2020-05-03
144.6611613,low,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-05-03
144.7354533,low,NOT_READY,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-05-03
144.7351335,low,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-05-03
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-05-03
144.6619361,medium,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-05-03
144.7356467,high,FULLNESS,1511218.0,Aldi R Point Cook,0.0,8.0,2020-05-03
144.6614718,high,FULLNESS,1511219.0,Proven Training R Werribee,0.0,8.0,2020-05-03
144.7352167,low,NOT_READY,1511220.0,Nandos R Point Cook,0.0,8.0,2020-05-03
144.6614036,medium,NOT_READY,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-05-03
144.660195,medium,FULLNESS,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-06-03
144.7356233,high,FULLNESS,1511190.0,Aldi G Point Cook,0.0,8.0,2020-06-03
144.6614093,low,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-06-03
144.66128,low,NOT_READY,1511192.0,General Practice R Werribee,0.0,8.0,2020-06-03
144.6575503,medium,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-06-03
144.7354967,medium,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-06-03
144.7351407,low,NOT_READY,1511195.0,Nandos G Point Cook,0.0,8.0,2020-06-03
144.7351417,low,NOT_READY,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-06-03
144.6619167,medium,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-06-03
144.6611495,high,FULLNESS,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-06-03
144.7352829,medium,NOT_READY,1511199.0,Coles G Point Cook,0.0,8.0,2020-06-03
144.6607367,low,NOT_READY,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-06-03
144.6603083,high,FULLNESS,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-06-03
144.661445,low,NOT_READY,1511203.0,Proven Training G Werribee,0.0,8.0,2020-06-03
144.6619167,low,NOT_READY,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-06-03
144.6613755,low,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-06-03
144.6607583,low,NOT_READY,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-06-03
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-06-03
144.735345,low,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-06-03
144.6602679,low,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-06-03
144.6575183,low,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-06-03
144.6614327,low,NOT_READY,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-06-03
144.66128,low,NOT_READY,1511212.0,General Practice R Werribee,0.0,8.0,2020-06-03
144.6611613,low,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-06-03
144.7354533,low,NOT_READY,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-06-03
144.7351335,low,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-06-03
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-06-03
144.6619361,low,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-06-03
144.7356467,low,NOT_READY,1511218.0,Aldi R Point Cook,0.0,8.0,2020-06-03
144.6614718,low,NOT_READY,1511219.0,Proven Training R Werribee,0.0,8.0,2020-06-03
144.7352167,low,NOT_READY,1511220.0,Nandos R Point Cook,0.0,8.0,2020-06-03
144.6614036,low,NOT_READY,1511221.0,Park Hotel R Werribee,0.0,8.0,2020-06-03
144.660195,low,NOT_READY,1510830.0,Bendigo Bank G Werribee - General Waste,0.0,6.0,2020-07-03
144.7356233,low,NOT_READY,1511190.0,Aldi G Point Cook,0.0,8.0,2020-07-03
144.6614093,medium,NOT_READY,1511191.0,Cash Converters G Werribee,0.0,8.0,2020-07-03
144.66128,high,FULLNESS,1511192.0,General Practice R Werribee,0.0,8.0,2020-07-03
144.6575503,medium,NOT_READY,1511193.0,Wedge St Piazza G Werribee,0.0,8.0,2020-07-03
144.7354967,low,NOT_READY,1511194.0,Ally Fashion G Point Cook,0.0,8.0,2020-07-03
144.7351407,low,NOT_READY,1511195.0,Nandos G Point Cook,0.0,8.0,2020-07-03
144.7351417,high,FULLNESS,1511196.0,Woolworths G Point Cook,0.0,8.0,2020-07-03
144.6619167,medium,NOT_READY,1511197.0,Ballan House G Werribee,0.0,8.0,2020-07-03
144.6611495,low,NOT_READY,1511198.0,79 Watton St G Werribee,0.0,8.0,2020-07-03
144.7352829,high,FULLNESS,1511199.0,Coles G Point Cook,0.0,8.0,2020-07-03
144.6607367,high,FULLNESS,1511200.0,Watton Plaza G Werribee,0.0,8.0,2020-07-03
144.6603083,low,NOT_READY,1511201.0,Commercial Hotel G Werribee,0.0,8.0,2020-07-03
144.661445,low,NOT_READY,1511203.0,Proven Training G Werribee,0.0,8.0,2020-07-03
144.6619167,medium,NOT_READY,1511204.0,Hockingstuart G Werribee,0.0,8.0,2020-07-03
144.6613755,low,NOT_READY,1511205.0,Park Hotel G Werribee,0.0,8.0,2020-07-03
144.6607583,low,NOT_READY,1511206.0,Watton Plaza R Werribee,0.0,8.0,2020-07-03
144.6602867,low,NOT_READY,1511207.0,Commercial Hotel R Werribee,0.0,8.0,2020-07-03
144.735345,medium,NOT_READY,1511208.0,Coles R Point Cook,0.0,8.0,2020-07-03
144.6602679,medium,NOT_READY,1511209.0,Bendigo Bank R Werribee,0.0,8.0,2020-07-03
144.6575183,low,NOT_READY,1511210.0,Wedge St Piazza R Werribee,0.0,8.0,2020-07-03
144.6614327,low,NOT_READY,1511211.0,Cash Converters R Werribee,0.0,8.0,2020-07-03
144.66128,low,NOT_READY,1511212.0,General Practice R Werribee,0.0,8.0,2020-07-03
144.6611613,medium,NOT_READY,1511213.0,79 Watton St R Werribee,0.0,8.0,2020-07-03
144.7354533,low,ALERT,1511214.0,Ally Fashion R Point Cook,0.0,8.0,2020-07-03
144.7351335,low,NOT_READY,1511215.0,Woolworths R Point Cook,0.0,8.0,2020-07-03
144.6618744,low,NOT_READY,1511216.0,Hockingstuart R Werribee,0.0,8.0,2020-07-03
144.6619361,low,NOT_READY,1511217.0,Ballan House R Werribee,0.0,8.0,2020-07-03
